75.5,84.0
39.0,86.0
18.0,79.5
68.0,84.0
150.59561598032926,90.92810232748563
144.0,90.0
51.94097695353485,11.322283804585254
166.0,90.0
57.0,85.0
77.5,20.0
98.0,90.0
100.6,83.6
71.0,89.5
13.4,120.4
158.5461794991584,167.02458481996902
63.5,88.0
149.0,84.0
141.0,84.0
33.5,88.0
134.0,84.0
51.0,87.0
142.0,20.0
43.0,21.0
164.0,84.0
115.0,5.0
29.0,76.0
71.3303879688871,20.097053753138827
94.21025251509414,112.76896391280441
12.0,78.0
120.0,21.0
109.0,5.0
114.0,21.0
43.0,90.5
156.0,86.0
113.0,87.0
17.0,18.0
119.0,87.0
18.540239730008352,46.84594924147149
145.6,117.6
150.06846760441005,75.61815780066577
13.0,5.0
104.0,78.0
61.98950383010426,26.46583839321803
21.0,90.0
132.0,19.0
68.0,78.0
111.0,77.0
157.0,80.0
119.0,76.0
57.5,78.0
93.0,75.0
47.0,77.0
103.0,18.0
86.0,76.0
8.0,90.0
79.0,75.5
6.0,83.0
1.5589497421868193,155.46980610717642
27.0,87.5
36.0,78.0
108.5,82.0
42.0,79.0
90.0,81.0
20.0,85.0
115.0,82.0
122.0,81.0
19.416010425417657,148.52539361925332
83.0,82.0
138.0,76.5
6.0,21.0
73.0,79.0
164.0,78.0
13.0,85.0
51.5,81.0
90.0,19.0
32.0,82.0
131.0,78.0
97.0,79.0
63.0,81.0
2.547513856031682,38.637293483147175
92.75568024185581,52.11311500611136
13.0,23.0
81.0,24.5
73.0,102.0
47.97817762193001,39.7695218636057
62.0,100.5
143.0,104.0
34.0,24.0
92.0,103.0
159.5,6.0
7.6,38.6
9.0,97.0
48.0,100.0
25.0,96.0
134.0,106.0
99.0,101.0
163.5,107.0
19.0,23.0
18.0,97.0
95.0,24.0
150.0,107.0
116.0,107.0
56.0,6.0
39.0,25.0
156.68652523563026,117.7273982557041
151.0,100.0
86.30912663561573,140.30547679681374
159.0,24.0
56.0,25.0
104.0,105.5
34.0,105.0
14.0,91.0
54.0,104.0
77.0,107.0
88.0,25.0
164.0,102.0
122.5,105.0
92.544925604363,144.5571579118687
157.0,102.0
130.0,24.5
84.0,105.0
8.6,60.6
111.0,104.0
66.0,105.0
129.0,103.0
83.0,93.5
148.31669560902785,48.61167287185656
147.5,95.0
7.0,103.0
75.0,94.0
162.0,96.0
55.5,91.5
140.0,97.0
27.0,106.0
43.93403818890127,155.46980610717642
133.0,97.0
18.0,107.0
